MatchId,Summoner,Champion,Win,Kills
5965281487,MrNiceGuy,Jax,true,11
6647271651,Dia4PermaBanXD,Yone,false,9
6293016661,daiser0815,Heimerdinger,true,6
6541762299,Madyline ,Irelia,true,14
6310773217,Nachin,Nasus,false,10
6535444006,CeLeBroN1,Camille,true,19
6010730501,The Omega UJ,Urgot,false,6
6746224717,Nemiens,Sett,false,5
6497090206,Dreh 1 Johnny ,Gwen,true,9
6301542478,TheOwtSyder,Garen,false,8
6524755709,Archpunch,Renekton,false,8
6739161127,Kızıl Ay Yıldız,Jax,true,6
6312671711,Riolucariolu,Poppy,true,5
6430890729,Fars pige,Teemo,false,5
5999946884,HIDE ON RÝŽE,Urgot,false,5
6315896153,pacarde66,Jayce,false,6
6576723967,MrNiceGuy,Jax,true,7
6318684098,The Omega UJ,Sion,false,7
6491978374,Tchabal,Urgot,false,9
6618296399,SINMIVAK 2026,Jax,true,6
6269697245,Pipolas,Garen,true,15
6625171125,ƒαther,Ekko,true,5
6287880088,Dyvern,Mordekaiser,true,7
6532032411,xxxqqqzzz,Aatrox,false,14
6268857817,Slendermandu30,Garen,true,7
6322483949,IpKiller,Nasus,true,14
6549446664,JiangsuSexDemon,Illaoi,true,9
6595053774,dagascar01,Nasus,true,10
6309824835,The Omega UJ,Mordekaiser,false,10
6285208478,GodBlessBaby,Teemo,true,12
6722394179,Angelzz,Nasus,true,9
6339372588,TeemoShrooms9k,Teemo,false,8
6291829699,MisterAigriBoy,Jax,false,12
6697425547,st Joe,Gwen,true,10
6733764141,Hοllow Knight,Sett,false,5
6302359465,TeemoShrooms9k,Teemo,true,7
6270424327,TeemoShrooms9k,Teemo,false,7
6632331902,Don papa mobile ,Volibear,false,5
6300444951,Shanks Le Roux,Olaf,true,7
6559870365,GimpelJäger,Garen,false,5
6273070483,TriplεXsyndrome,Jax,false,6
6321683767,TeemoShrooms9k,Teemo,false,6
6534520491,JUSTlNJUSTOUT,Garen,false,6
6592683812,Bobba Tankatutto,Mordekaiser,true,8
6542343659,MrNiceGuy,Yorick,false,6
6341605150,RockyAura,Illaoi,true,5
6504476124,RakaN 1v9,Darius,true,7
6602272665,Suppau,Renekton,true,6
6539635741,MAD LittleFanBoy,Illaoi,true,8
6340987057,TeemoShrooms9k,Vayne,true,6
6281530951,Zneks,Ornn,false,7
6695453911,Traktor69,Irelia,true,5
6291069541,SeeMyCube,Teemo,false,6
6544874038,moter24,Aatrox,false,5
6630023104,Kani hihi,Shyvana,true,8
6520965441,Didraks,Mordekaiser,true,5
6002457586,in the brush,Camille,true,13
6240483097,zqkdnqy,Yasuo,false,10
6323904563,TecLas93,Olaf,false,12
6686708340,Acree,Garen,false,5
6626088489,Sock Rolid,Garen,true,7
6497022073,QsSUifOo2B,Malphite,true,7
6408863811,FataGliz,Aatrox,false,15
6263996755,TeemoShrooms9k,Teemo,true,7
6418319296,berk int acc,Vladimir,true,7
6547785606,fKrJeff,Ornn,true,8
6276067992,Enhancer,Shen,true,6
6611633122,AcePuppy,Gnar,true,10
6280011689,Spoone,Mordekaiser,true,5
6299593823,Lαηy,Jax,true,5
6547294250,Drackedusti,Fiora,false,9
6272542840,Fritz Grade,Kled,false,8
6289868886,imdizle,Nasus,true,14
6557738345,TeemoShrooms9k,Malphite,false,7
6335203614,Kítoz,Malphite,false,5
6615138778,The night tiger,Volibear,true,9
6267575158,GaarenSpintowin,Garen,true,7
6303788824,erJotaP,Mordekaiser,false,8
6321578955,Thornadoo,Sion,false,5
6030087201,Griffiques45,Sett,true,5
6733171497,Riddelbrinft,Irelia,true,7
6638146306,ybeyww,Warwick,false,12
6399054119,SeñorDeLaHierba,Wukong,true,7
6526706360,Kaperu000,Nasus,true,5
6594759245,Rutrarbx,Ornn,true,8
6033298610,Loveshed,Jax,true,6
6531945499,creatinerush,Garen,true,11
6610473725,Ðegwy,K'Sante,true,5
6276000826,Crocadiv,Rengar,true,9
6043110339,PEPEPEX,Riven,true,6
6626094321,Tykez,Neeko,false,12
6613539577,Biscuitlmaozz,Urgot,true,7
6608476580,TTV KERBEROS LOL,Kayle,false,10
5996152169,Erankoh,Malphite,true,15
6639198327,Rromantic,Graves,false,8
6419461754,selfkon,Cho'Gath,false,15
6737994672,Voltal1ty,Riven,false,8
6535702857,SaviorSeva,Sett,false,12
6740624212,SwiTRaptoR,Rumble,false,6
6521985685,SamueIe,Gangplank,false,9
6266422555,KÂNO,Yorick,true,9
6362728487,BlankSide02,Jax,false,6
6557753950,ElSonko,Renekton,true,6
6309754340,Joe Bidon,Jax,false,6
6282224192,skail,Renekton,true,8
6731516323,MGAkuwa,Olaf,false,7
6740558955,Rospija,Camille,true,8
6705057949,Kât l ï Äm,Jax,false,6
6607276267,TTV H0rnlime,Warwick,true,10
6287294091,The Omega UJ,K'Sante,false,5
6645632575,LeonTempest,Yone,true,19
6315709431,FlM Jessy Bot,Olaf,false,6
6582492336,Shikari,Renekton,true,8
6283033244,Yanndoudidou,Garen,true,6
6537785833,BE Cyber,Garen,true,13
6387389187,ADC4Never,Jax,true,13
6300822956,IlTyra2358,Sion,true,5
6720982136,Rhadamanthe,K'Sante,false,8
6345667653,KidraMaster,Cho'Gath,true,5
6315014813,Tank1Enjoyer,Volibear,false,6
6418924487,iCarryyTrustMe,Twitch,false,12
6498429467,Pentacaca170,Darius,true,12
6293254512,The Omega UJ,K'Sante,false,5
6626205680, 14ned ,Camille,true,13
6287945913,SarahWalkér,Rengar,true,7
6001822398,nicoxyz35551,Fiora,true,7
6240788667,LaSMiGaS,Irelia,false,7
5998962282,The Omega UJ,Sett,true,9
6559686292,TeemoShrooms9k,Teemo,true,6
6285134455,adami444,Garen,true,11
6578633538,Shikari,Rumble,false,7
6379700529,RAC1ST TOPLANER,Fiora,true,8
6272054489,RollinforTrollin,Jayce,true,5
6339098434,Gr00m Child,Cho'Gath,false,6
6298623539,The Omega UJ,K'Sante,true,5
6031704612,The Omega UJ,Mordekaiser,true,10
6315027309,Jazianuriana,Nasus,true,7
6326404481,TeemoShrooms9k,Teemo,true,7
6703792569,Nillee,Rumble,false,7
6282390007,W3TDR3AMZ,Fiora,false,5
6089684103,AnZxDC,Gangplank,false,6
6041639000,LiLb0ii,Gangplank,true,8
6255841100,AAAkira,Volibear,false,9
6737237255,Tank man Gear4,Urgot,false,5
6530247415,Xx69hahaxX,Volibear,false,11
6258186437,Maingerse,Darius,true,12
6577467486,Benjamin Mendé,Garen,true,7
6295283614,WOCAO BIN wocao,Jax,true,13
6427736891,MrNiceGuy,Cho'Gath,false,5
6268606564,Kizumy1,Dr. Mundo,true,8
6663675614,Abessetta,Darius,true,14
6342333263,DemonPanda,Malphite,true,8
6025958418,The Omega UJ,Renekton,false,8
6330204072,CF Faisal,Qiyana,true,9
6603034509,MrSugarGrandpa66,Mordekaiser,true,17
6626280232,Onthony,Darius,true,11
6091757284,Garen For Win,Garen,false,10
6731077821,VenomBoogie,Shen,true,5
6040244495,12072025,Camille,false,5
6258317533,Perde Pilavı,Aatrox,true,6
6011381775,The Omega UJ,Yorick,true,5
6321352878,ryukklovesapples,Garen,true,5
6061514839,suNNy2911,Olaf,false,7
6415382279,The Paolo,Shen,true,5
6613423090,Poglotitel chaya,Sett,true,12
6307080234,BrazilTripGuide,Yone,false,7
6312746227,No es Barbian,Aatrox,true,6
6361608037,Schokobällchen,Malphite,false,5
6724086214,Noliferxxx,Darius,false,10
6719487821,Sal Terrae 2,Renekton,true,8
6656090433,Prémiel Doré,Jax,false,8
6629489341,Elmoreno3210,Cho'Gath,true,9
6587286185,Thebausffs,Gragas,false,7
6018644357,DZbobii89,Trundle,false,8
6061393981,3v5BOTDIFF,Tryndamere,true,12
6722553260,Jordæn,Pantheon,true,5
5991791375,Haıder Ackermann,Akali,true,9
6628699465,ΑrchΦiend,K'Sante,false,6
6709126324,imohetep,Tryndamere,true,9
6286259035,scb123,Teemo,true,17
6521763747,Primix,Malphite,true,5
6330048829,Raymanledémembré,Kennen,true,7
6297506887,RANDO 1V9,Ryze,true,7
6712365843,Wld fatima,Irelia,false,7
6237200120,BlackSkyy,Yorick,true,5
6577354923,Sherkachat,Fiora,true,10
6531654676,cestchouette,Darius,true,9
6411683950,my salsa,Rengar,false,11
6608576612,MrNiceGuy,Quinn,false,5
6728757849,V3v2A7Q0Z3Q7Z6,Riven,true,14
6268675079,Abg del diablo,Shen,true,9
6583316109,Kât l ï Äm,Jax,true,11
6545382001,MrNiceGuy,Naafiri,true,14
6615891646,Mam cie na f,Renekton,true,7
6388858043,Kreati,Veigar,true,13
6404569243,Venumgt,Nasus,false,8
6744901430,Kal Vas Flam,Jayce,false,5
6003915159,MrNiceGuy,Neeko,true,11
6359516593,Mickhead 27,Malphite,true,5
6627469346,CR7 secret acc ,Jax,true,12
6562035843,TeemoShrooms9k,Teemo,false,5
6605374022,Sergiogd7,Nasus,true,5
6503358170,niconemo,Jax,true,8
6268631479,Fais Bizous,Illaoi,true,11
6035300407,MrNiceGuy,Darius,true,10
6326468420,TeemoShrooms9k,Teemo,false,5
6513396302,RafiStyle,Mordekaiser,true,5
6610659217,Agurin,Kha'Zix,true,8
6644113914,Ucrendyla,Tryndamere,true,6
6273527854,pulsarz,Qiyana,false,9
6260340389,Nauruto,Teemo,false,8
6695311164,MichellyLs,Jax,true,16
6432782474,TeemoShrooms9k,Master Yi,false,8
6580316659,Sanotaro,Malphite,true,11
6329698423,kxran,Kayle,false,8
6743610895,ISHOWTHEMEÂT,Akali,false,5
6616113135,Apologearz,Irelia,false,5
6580087307,iFaoZ,Tryndamere,true,11
6281300508,akirafromkanada,Sion,true,9
6325071450,TeemoShrooms9k,Teemo,true,11
6508166183,explocraft,Kled,true,9
6499240855,Drangoner,Gwen,false,8
6363989061,Lingpi,Olaf,true,7
6521713677,Goderlecul,Illaoi,true,14
6315240734,fearlesfighter23,Kled,true,20
6723979026,lane2shrek,Garen,true,5
6265922911,TeemoShrooms9k,Teemo,false,6
6331797799,RS SMËG MAN,Dr. Mundo,false,5
5993127538,Liljay Netz,Nasus,true,10
6279742944,ASSistMaster,Tahm Kench,false,8
6299843365,Tristnal,Tahm Kench,true,7
6535269589,TSN hero1o1,Gangplank,false,13
5962138111,BelVandam,Tristana,true,9
6531565999,Viskestykke,Kayle,false,7
6419806292,antoniogs19,Kennen,false,13
6307509530,lI PinkyBank Il,Gragas,false,5
6399161312,Deuspii971,Cho'Gath,false,8
6729678505,Execute999,Yone,true,5
6525190021,me da amnsieda,Aatrox,true,16
6300754163,SiiiiWan,Zac,true,9
6548001085,lyyxjjhgr,Jayce,true,9
6616905936,Kayleness,Kayle,false,7
6740368012,twtv ollip,Kayn,true,13
5970396504,Níller,Quinn,true,7
6652152285,BoxyNatazma,Irelia,true,6
6615245304,dovakhiin702,Aurelion Sol,true,8
6585982113,La Streyance,Garen,false,11
6607872254,JabHazteUnRopo,Azir,false,10
6043248100,Azordep,Fiora,true,16
6577402273,Sssuperset,Rengar,true,13
6444699486,PeJotaSaurus,Warwick,true,12
6370055525,colpe,Garen,false,6
6694776623,malekit 01 ,Darius,true,6
6541689177,CriminalGenius,Riven,true,10
6320451968,TeemoShrooms9k,Teemo,true,7
6296350632,TeemoShrooms9k,Teemo,true,16
6724666548,KNEEL MORTAL,Yasuo,true,5
6269763935,uwu Døgnåpent,Renekton,false,7
6037968068,RedBuII 473mI,Garen,true,7
6356594808,idoofe,Cho'Gath,true,7
6273498192,Nosp,Warwick,true,13
6559140670,AlejanDraco,Rumble,true,14
6620492724,žZž,Darius,false,18
6629555456,SyzeTV,Gnar,false,8
6738964689,Garcia José,Jayce,true,6
6041032758,BIG MENTALITY,Gangplank,false,13
6508021287,Svember,Dr. Mundo,true,5
6299800277,Ximoregamr,Irelia,true,11
6575264217,Skradsos,Yone,true,8
6520543183,Shurikεn Flip,Darius,true,15
6282831890,777BERSERK777,Camille,false,12
6434204201,4v5 bc Im bad,Teemo,true,6
6741901053,Levis Pain,Riven,true,6
6026713576,RyVeN123,Aatrox,true,6
6033858538,fettHORA,Illaoi,true,14
6363244953,igron,Jayce,false,8
6736302882,WAO KING 1,Olaf,true,9
6394800510,Belbarb,Cho'Gath,true,8
6333797282,Grasfurzer,Dr. Mundo,true,7
6289157428,TheJumpingfFrog,Sion,true,10
6300863549,The Omega UJ,K'Sante,false,7
6549932299,ShInZoooo,Jax,true,16
6537276662,iKAlvin,Garen,true,5
6598299876,Chrisv723,Master Yi,true,21
6742036020,Theoloris,Poppy,true,8
6598823492,Giusaurus,Urgot,true,7
6285972161,FormatHDD,Pantheon,true,11
6282330226,WeedForSpeed,Darius,true,5
6596206015,NV1GideonNV1,Graves,true,9
6256384802,Ahh Shadow,Singed,false,5
6349747618,Lενι,Yasuo,true,6
6302553712,Furry Roleplayer,Tahm Kench,true,8
6587178090,Ttv KoalachanLoL,Irelia,false,5
6033453499,VININE mizu,Sett,false,5
6038032305,Gryvos,Tahm Kench,true,9
6629612485,Akulanir,Yone,false,7
5861423541,Gems In Ya Mouth,Fiora,true,5
6433370305,AvatarAang119,Irelia,false,8
6588654439,RE240,Garen,false,5
6315034543,Axeually Daddy,Draven,false,5
6248023588,Shacodomina,Kindred,false,7
6342530560,zLibanon,Malphite,false,6
6703867160,Kızıl Ay Yıldız,Jax,false,5
6012400367,HellFire232,Fiora,false,6
6672702140,έγκυρος,Gragas,false,5
6695355522,UA TheNight,Malphite,true,7
6270607277,Benjαmin,Teemo,true,11
6525882707,FNC Starfoullah,Garen,true,19
6513331779,Ehmamacita,Aatrox,true,10
6703592187,Go Ha Go Ha,Varus,true,11
6539593220,TeemoShrooms9k,Teemo,true,12
6248497120,Xndonian,Riven,true,7
6612846635,Ysbaldurald,Riven,true,8
6598199727,FonsiNatra,Akali,true,11
6303707313,Heddils,Gangplank,true,5
6644960769,krazyklan,Poppy,false,9
6564588322,TeemoShrooms9k,Teemo,false,5
6369362818,FreeKill55,Kindred,true,6
6275591207,MrNiceGuy,Illaoi,false,5
6508690296,Breeaakz,Sejuani,true,10
6022345857,munken04,Garen,true,12
6737323700,washed úp,Irelia,false,7
6036047024,Magret de canard,Renekton,true,11
6586080282,Chasy jax,Jayce,false,8
5997736436,Elastos2,Darius,false,15
6299726600,TeemoShrooms9k,Teemo,true,5
6528746881,Dormdevil,Gwen,false,7
6720868681,antonio78520,Renekton,true,7
6037900466,DOGNIVER,Gnar,false,5
6547531245,Skilloz,Jayce,true,11
6046111092,after work acc,Aatrox,true,5
6417971986,FFG kjabe,Urgot,true,10
6356728837,PuppyNoodles,Mordekaiser,true,18
6716379556,chenzelot,Rumble,true,12
6315535344,MyNameIsNehqo,Jax,true,5
6315931119,Frayeee,Olaf,false,9
6271316955,siilverbaack,Yorick,true,16
6599720263,ZER0 ENNEMI ,Sett,false,10
6247983755,ktCalina,Wukong,false,9
6258452184,Icemancher,Sett,false,9
6534756148,Kp9859,Sion,false,7
6322943498,Salaattimies,Malphite,false,6
6277519001,6ottt,Kled,true,5
6532026589,HerrZhangLC,Sett,true,10
6431247862,Qui Gon Yinn,Sion,true,12
6025681996,mafioso manny,Fiora,true,6
6015730628,badzi69,Tryndamere,true,6
6283843038,UNDERAGELUVR,Irelia,true,9
6247261700,Matsell,Warwick,true,5
6315885693,NoMercyFY,Illaoi,false,6
6711027944,olkhp,Yone,true,28
6734809345,βagd,Urgot,false,8
6546766670,Negativeteammate,Fiora,true,7
6553347650,iiMcLovin,Akali,false,14
6555896916,NoxziusV2,Volibear,true,9
6250867873,TFG Mastur,Yasuo,true,9
6313468513,Suffering Kitten,Malphite,true,6
6029912559,LELE590000,Mordekaiser,true,11
6429582751,iDemonskil,Darius,false,6
6746686364,WAO KING 1,Jax,false,7
6628780299,Diviness Demon,Gangplank,false,5
6336379683,TristakSmDk,Ryze,true,7
6690842581,Kąori,Jax,false,10
6277413199,AxÏnos,Alistar,true,5
6672659780,AbdoJ,Aatrox,true,12
6506419922,Prothey,Mordekaiser,true,8
6498089863,MaDjangoo,Quinn,false,9
6347005231,NOxGIRAFFES,Shen,false,6
6005847796,Respecttheteemo,Teemo,false,7
6007270081,shmidi,Kayle,true,7
6554948457,GlowingRay,Camille,false,7
6022758675,Josito00,Jax,false,13
6603908925,Skayle Potential,Briar,false,11
6333648706,WalkingMausoleum,Sett,false,6
6585880603,Jordæn,Pantheon,true,9
6733077610,Riddelbrinft,Yone,true,5
6673740914,loides,Mordekaiser,true,9
6033922870,boostedboyrip,Trundle,true,10
6040539972,Crit addictt,Teemo,false,8
6581586718,Iziio,Yone,true,7
6733466627,pervert23,Poppy,true,10
6565147496,Schlafi3000,Illaoi,true,5
6288778871,SlMPED,Lee Sin,true,9
6621698611,Panuwu,Malphite,false,5
6011426628,12314564,Darius,true,6
6579648737,zcv89,Vayne,true,7
6590034368,ADIB3654,Pantheon,false,7
6542403235,Asmandi,Garen,true,6
6269934577,GoI D Pantheon,Pantheon,false,8
6651399266,sleepy reaper,Dr. Mundo,true,8
6577155433,waf nik,Darius,true,13
6537090959,VerÜ,Aatrox,true,9
6314852980,rurit,Gnar,false,9
6548440080,katapultesmorts,Nasus,true,9
6749499255,Built1,Vayne,false,5
6551187094,Graisse de fesse,Malphite,true,5
6644206037,SwS TheDevil,Darius,false,12
6603506643,Erik121sw,Kled,false,7
6365390038,Deutsche Eichel,Pantheon,false,6
6020601831,Deltaleader5678,Fiora,true,5
6300762026,Gabbeh,Kayle,true,10
6531851796,KRIVENS,Mordekaiser,true,9
6549835082,PDF File Police,Kayle,true,7
6251210383,Kyoto Shogun,Mordekaiser,true,13
6550402148,Boogie Bomb ,K'Sante,true,11
6259457881,PFA Pupaloujah,Sion,true,5
6509469294,Zavg,Kayle,true,7
6247826468,Happy Noodle Boy,Olaf,true,13
6338361852,CR4CKM0NKEY,Pantheon,false,13
6587371891,Dr Sburo,Darius,true,12
6295238816,throwll,Zac,true,6
6516729483,SyLphx,Teemo,false,6
6299641418,TeemoShrooms9k,Teemo,true,8
6627437000,Zeleaka,Akali,false,15
6559776466,TeemoShrooms9k,Teemo,true,6
6289705729,Revesix6,Garen,true,5
6017682210,The Omega UJ,Yorick,true,10
6328774551,Mustnotbetoxic,Olaf,true,18
6280967898,ShinySunny,Fiora,true,11
6717822316,Tojî Fushîguro,Yasuo,false,8
6544241975,BetterLuxNexTíme,Naafiri,true,11
6314510888,TeemoShrooms9k,Teemo,false,9
6253511238,Nejlika,Renekton,false,12
6654262460,Belacane,Gwen,false,5
6315773416,Kemaexu,Teemo,false,8
6721134311,ihsneS,Aatrox,true,8
6573685882,alysha,Vayne,false,5
6708301837,xaj1,Gwen,true,7
6588388592,Moché,Camille,true,9
6383584760,KΛII,Sett,true,5
6501954176,KalleDieWumme,Darius,true,17
6703976756,Nillee,Aatrox,true,10
6491680972,qweasdx,Olaf,false,5
6589996532,Uppsala,Malphite,true,9
6742279505,washed úp,Renekton,false,7
6545920074,Trosdasa Arrassa,Jayce,true,12
6624779220,kyermi top acc,Darius,false,6
6325641028,YooIy,Yone,false,6
6381237133,Rank One Neeko,Neeko,true,7
6322353687,LIBYAN ASEEDA 17,Olaf,false,8
6698410182,Clark Ashton S,Jax,false,6
6498707825,Lorrd,Nasus,false,13
6290754392,MissedByFortune,Warwick,false,19
6253597495,DomeDome,Garen,true,7
6409067610,I αm Vengeαnce,Illaoi,true,8
6340606019,Jonisz,Cho'Gath,true,8
6315437021,Chikako Kudo,Varus,true,8
6370847845,HdH PrideStalker,Rengar,true,11
6276715339,King Dunkamere,Quinn,true,5
6614491552,Kuþuś,Ornn,false,5
6695495584,Wollagrin,Ornn,false,5
6618116157,Kavano Akova,Sett,false,7
6297577128,SoulOfReaper,Pantheon,false,13
6297485780,The Omega UJ,K'Sante,true,11
6263019511,lvcrieki42,Vayne,true,12
6388784856,Muneeb95,Irelia,true,5
6342179925,Savage Wolf,Malphite,true,11
6575940592,Srimak,Darius,false,7
6725788163,0beIisk,Sylas,false,8
6445141450,T1 Nayuri,Mordekaiser,true,16
6237276259,WaitImPushing,Camille,false,5
6724039743,NanahiraLover,Riven,false,6
6423835333,ClΦud,Sion,true,7
6615085832,The Tatsumaki,Yasuo,false,5
6275467240,UwU Kindred,Camille,true,19
6612167514,Dr Oetk3r,Quinn,false,12
6061419285,LaPlumo,Darius,true,6
6004319763,Bachelor Vwl,Sion,true,8
6343527896,Serkong,Jax,true,5
6284118464,mefedron997,Jax,false,10
6578342067,Sleqzy,Yone,true,6
6281414858,Flyzarr,Gwen,false,7
6566977303,SolidR0x0r,Yone,false,8
6532963411,Hostage of E4,Renekton,true,5
6610388853,KOKKO1,Akali,true,6
6721402653,kid aXus,Gangplank,true,8
6278559339,Asol o Mar,Akshan,true,10
6710887158,RemiseEnQuestion,K'Sante,false,5
6329163142,KZK Wish,Riven,false,6
5975437086,Bravery II,Fiora,true,12
6571967878,Adamdam,Olaf,false,5
6312873809,RytIock,Malphite,false,5
6577039199,Theocacs,Renekton,true,8
6540322433,Arοndight,Shen,false,6
6705153166,B6S,Camille,false,11
6277473991,Broder Botlane,Mordekaiser,true,7
6722364001,Deathberry,Kayle,false,5
6276697898,King Dunkamere,Sett,false,7
6704975245,ye im chaos,K'Sante,true,5
6550671255,Call Me Eidan,Aatrox,false,9
5973039093,Toonijn,Urgot,true,9
6737922391,Lynaric,Garen,false,5
6302287119,TeemoShrooms9k,Teemo,true,13
5917869145,kingkolja,Mordekaiser,false,10
6556747542,TeemoShrooms9k,Teemo,false,8
6343933471,Apmod on TwTv,Camille,true,7
6326151696,MrNiceGuy,Urgot,true,11
6525129359,thinkawarego,Tryndamere,false,6
6609242602,Shenσbi,Sion,true,6
6558475903,russkovee,Mordekaiser,false,13
6370651503,Vitinhool1,Darius,false,8
6663252794,Z1Z,Syndra,false,10
6307427416,KFcAbuserBombaa,Illaoi,false,5
6633937562,dontfkncarecarry,Sion,true,7
6288200616,Saneru San San,Yone,true,18
6477722606,Ultharian,Kayle,false,5
6656141473,TURBOINT MODE ON,Darius,false,7
6364683714,Boltoooo,Cho'Gath,false,7
6625997779,OmarwL,Yone,true,8
6627384329,KingsleyDo,Sett,true,8
6558413678,SkiberesBiberes,Cho'Gath,false,11
6094331566,Akuma Asura,Darius,false,6
6337991229,Lυcky Lυke,Mordekaiser,true,9
6359635080,SaluMek,Malphite,true,5
6559284946,VerySaltyHuman,Mordekaiser,false,12
6294563070,AeroSwift,Camille,true,9
6276131268,MrNiceGuy,Jax,false,7
6747908333,OwnBoss,Fiora,false,10
6243925160,RainbowShower,Sion,false,7
6348044975,Semabelene,Vladimir,false,5
6535483381,Edenfire,Tryndamere,false,6
6247673110,toterma,Sett,true,9
6720852897,Walid Georgey,Kennen,false,5
6497827432,lhaaj govinda,Darius,true,5
5998425158,The Omega UJ,Yorick,true,5
6715116494,Raven2,Aatrox,false,6
6365963935,ShineyTheBorg,Shen,true,10
6302015408,Abdey,Cho'Gath,true,10
6398176434,Reformed Tyler1,Tryndamere,true,6
6032909587,Ocram454545,Shyvana,true,17
6544133608,WUJUKAWS,Mordekaiser,true,5
6346639631,TaschenfurZ,Shen,false,7
6528228625,OfficialC1,Sett,false,10
6273183719,TeemoShrooms9k,Teemo,true,6
6298492245,TeemoShrooms9k,Jax,false,5
6409784598,reality jesus,Kayle,true,9
6364028822,LordVaderis,Gwen,true,8
6407447146,TheHolyOne777,Shen,true,5
6745053951,Nemiens,Sett,true,6
6309013217,The Omega UJ,Sion,true,7
6322349647,SîÑz,Garen,true,5
6490229345,XXL Snorlax,Warwick,false,8
6595080691,lnferiorities,Darius,true,5
6380499314,MADΕ IN HEAVΕN,Bel'Veth,true,5
6002472049,EIisMaoTao,Tahm Kench,false,5
6718031231,Scarfaceee,Aatrox,false,8
6390997731,Vayne Roùney,Jax,false,6
6349405760,buff game pls,Malphite,false,9
6597180117,play tank doggie,Vayne,true,9
6536293769,NASENBäER,Aatrox,true,6
6557708314,Rospo,Shen,true,9
6527879605,walou soIitaire,Warwick,true,7
6445399336,yunjins dog,Trundle,true,8
6714139303,TBT Bjorn jr,Zac,false,7
6297423439,TeemoShrooms9k,Teemo,true,6
6030481870,Evilbunny1234,Darius,true,22
6293075722,teub qui fouette,Olaf,true,12
6321290126,Julolasoupe,Riven,true,5
6400151838,DudoeL,Kled,true,5
6567219623,TeemoShrooms9k,Teemo,true,9
6670670288,GabbGG,Aatrox,false,10
6257087183,Thaernati,Kled,true,6
6315123935,Menthe,Garen,true,6
6577177606,UrLoseIsKarma,Illaoi,true,15
6422708191,ArcticTroopah,Illaoi,true,11
6588553919,Golem de sueur,Mordekaiser,true,9
6497474834,Offmetaisthemeta,Kai'Sa,true,14
6273560869,Krappenschitz,Renekton,false,13
6278285885,kjnofgboi,Gangplank,true,10
6276297253,Mirafretted,Aatrox,true,15
6309698877,TRooK,Mordekaiser,true,11
6340872769,TeemoShrooms9k,Vayne,true,8
6536992832,Shïnö,Shen,true,8
6624892941,YouXiaoYou,Renekton,true,6
6731737153,Assasin Macro,Zed,true,12
6303445213,Pierre Panade,Camille,true,8
6287835746,IIGoku,Garen,false,11
6321664405,TeemoShrooms9k,Teemo,true,6
6517808100,General Dad,Irelia,true,10
6544777003,MrNiceGuy,Yone,true,9
6530160086,ceklfs,Fiora,true,7
6608601243,PickleRick420,Aatrox,true,10
6270224975,Im ADC Demon,Tristana,true,12
6614460491,xanax bar,Yasuo,true,13
6299856915,AOF Lexmiya,Kayle,true,5
6631610039,SETT IS FATHER,Ornn,true,6
6444589669,Wanpeur,Illaoi,true,5
6702758217,Friend of Teemo,Garen,true,9
